rodada,posicao_ebt,nota,dt_inicio_avaliacao,dt_fim_avaliacao,uf,nome_uf,municipio,populacao,pontos_resposta_perguntas,pontos_transp_passiva,total_pontos,nota_1
2,799,0.00,30/07/2015,06/11/2015,MG,Minas Gerais,Vicosa,76745,0,0,0,0.00
2,799,0.00,30/07/2015,18/08/2015,MG,Minas Gerais,Virginia,8865,0,0,0,0.00
2,799,0.00,04/08/2015,21/08/2015,ES,Espirito Santo,Apiaca,7920,0,0,0,0.00
2,799,0.00,04/08/2015,15/10/2015,ES,Espirito Santo,Baixo Guandu,31298,0,0,0,0.00
2,799,0.00,04/08/2015,15/10/2015,ES,Espirito Santo,Barra de Sao Francisco,44244,0,0,0,0.00
2,799,0.00,03/08/2015,06/10/2015,ES,Espirito Santo,Bom Jesus do Norte,10136,0,0,0,0.00
2,799,0.00,04/08/2015,21/08/2015,ES,Espirito Santo,Conceicao da Barra,30895,0,0,0,0.00
2,799,0.00,04/08/2015,21/08/2015,ES,Espirito Santo,Divino de Sao Lourenco,4669,0,0,0,0.00
2,799,0.00,04/08/2015,21/08/2015,ES,Espirito Santo,Ecoporanga,24299,0,0,0,0.00
2,799,0.00,03/08/2015,17/08/2015,RJ,Rio de Janeiro,Cabo Frio,204486,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,RJ,Rio de Janeiro,Cachoeiras de Macacu,55967,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,RJ,Rio de Janeiro,Carapebus,14713,0,0,0,0.00
2,799,0.00,05/08/2015,03/10/2015,RJ,Rio de Janeiro,Cordeiro,20965,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,RJ,Rio de Janeiro,Itatiaia,29996,0,0,0,0.00
2,799,0.00,05/08/2015,04/10/2015,RJ,Rio de Janeiro,Laje do Muriae,7341,0,0,0,0.00
2,799,0.00,04/08/2015,17/08/2015,ES,Espirito Santo,Rio Bananal,19038,0,0,0,0.00
2,799,0.00,04/08/2015,17/08/2015,ES,Espirito Santo,Santa Leopoldina,12883,0,0,0,0.00
2,799,0.00,05/08/2015,18/08/2015,ES,Espirito Santo,Sao Domingos do Norte,8652,0,0,0,0.00
2,799,0.00,05/08/2015,18/08/2015,ES,Espirito Santo,Sao Jose do Calcado,11000,0,0,0,0.00
2,799,0.00,28/07/2015,14/08/2015,ES,Espirito Santo,Vila Valerio,14635,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,ES,Espirito Santo,Sooretama,27409,0,0,0,0.00
2,799,0.00,17/08/2015,10/11/2015,RJ,Rio de Janeiro,Barra Mansa,179697,0,0,0,0.00
2,799,0.00,29/07/2015,20/08/2015,RJ,Rio de Janeiro,Aperibe,10882,0,0,0,0.00
2,799,0.00,30/07/2015,20/08/2015,RJ,Rio de Janeiro,Areal,11879,0,0,0,0.00
2,799,0.00,01/08/2015,19/08/2015,RJ,Rio de Janeiro,Armacao dos Buzios,30439,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,BA,Bahia,Cruz das Almas,63761,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,BA,Bahia,Curaca,34974,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,BA,Bahia,Dias d'avila,76624,0,0,0,0.00
2,799,0.00,29/07/2015,17/08/2015,BA,Bahia,Brotas de Macaubas,11158,0,0,0,0.00
2,799,0.00,30/07/2015,17/08/2015,BA,Bahia,Caldeirao Grande,13555,0,0,0,0.00
2,799,0.00,30/07/2015,18/08/2015,BA,Bahia,Canapolis,10137,0,0,0,0.00
2,799,0.00,30/07/2015,18/08/2015,BA,Bahia,Cansancao,35135,0,0,0,0.00
2,799,0.00,30/07/2015,18/08/2015,BA,Bahia,Capela do Alto Alegre,12123,0,0,0,0.00
2,799,0.00,31/07/2015,18/08/2015,BA,Bahia,Carinhanha,29864,0,0,0,0.00
2,799,0.00,31/07/2015,18/08/2015,BA,Bahia,Catolandia,3644,0,0,0,0.00
2,799,0.00,29/07/2015,04/11/2015,BA,Bahia,Catu,55380,0,0,0,0.00
2,799,0.00,03/08/2015,19/08/2015,BA,Bahia,Caturama,9762,0,0,0,0.00
2,799,0.00,03/08/2015,19/08/2015,BA,Bahia,Cordeiros,8795,0,0,0,0.00
2,799,0.00,05/08/2015,10/09/2015,BA,Bahia,Coribe,15000,0,0,0,0.00
2,799,0.00,05/08/2015,21/08/2015,BA,Bahia,Crisopolis,21529,0,0,0,0.00
2,799,0.00,06/08/2015,19/08/2015,BA,Bahia,Feira da Mata,5911,0,0,0,0.00
2,799,0.00,04/08/2015,16/10/2015,BA,Bahia,Itarantim,19968,0,0,0,0.00
2,799,0.00,04/08/2015,20/08/2015,BA,Bahia,Itatim,14691,0,0,0,0.00
2,799,0.00,06/08/2015,20/08/2015,BA,Bahia,Itagimirim,7384,0,0,0,0.00
2,799,0.00,06/08/2015,19/08/2015,BA,Bahia,Formosa do Rio Preto,25074,0,0,0,0.00
2,799,0.00,06/08/2015,19/08/2015,BA,Bahia,Gentio do Ouro,11381,0,0,0,0.00
2,799,0.00,06/08/2015,19/08/2015,BA,Bahia,Guanambi,85237,0,0,0,0.00
2,799,0.00,06/08/2015,19/08/2015,BA,Bahia,Heliopolis,13786,0,0,0,0.00
2,799,0.00,06/08/2015,19/08/2015,BA,Bahia,Ibicarai,24303,0,0,0,0.00
2,799,0.00,06/08/2015,19/08/2015,BA,Bahia,Ibirapua,8671,0,0,0,0.00
2,799,0.00,06/08/2015,10/09/2015,BA,Bahia,Ibotirama,27405,0,0,0,0.00
2,799,0.00,06/08/2015,20/08/2015,BA,Bahia,Igapora,16193,0,0,0,0.00
2,799,0.00,06/08/2015,20/08/2015,BA,Bahia,Ipecaeta,15634,0,0,0,0.00
2,799,0.00,28/07/2015,16/10/2015,BA,Bahia,Rio do Antonio,15530,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,BA,Bahia,Sao Felix do Coribe,15548,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,BA,Bahia,Sao Miguel das Matas,11963,0,0,0,0.00
2,799,0.00,30/07/2015,20/08/2015,BA,Bahia,Presidente Tancredo Neves,27187,0,0,0,0.00
2,799,0.00,30/07/2015,20/08/2015,BA,Bahia,Queimadas,26054,0,0,0,0.00
2,799,0.00,29/07/2015,20/08/2015,BA,Bahia,Quijingue,29088,0,0,0,0.00
2,799,0.00,29/07/2015,21/08/2015,BA,Bahia,Retirolandia,13209,0,0,0,0.00
2,799,0.00,03/08/2015,20/08/2015,BA,Bahia,Medeiros Neto,23420,0,0,0,0.00
2,799,0.00,03/08/2015,20/08/2015,BA,Bahia,Muquem de Sao Francisco,11552,0,0,0,0.00
2,799,0.00,04/08/2015,20/08/2015,BA,Bahia,Joao Dourado,24894,0,0,0,0.00
2,799,0.00,04/08/2015,20/08/2015,BA,Bahia,Jucurucu,10272,0,0,0,0.00
2,799,0.00,03/08/2015,20/08/2015,BA,Bahia,Laje,23682,0,0,0,0.00
2,799,0.00,03/08/2015,20/08/2015,BA,Bahia,Lajedo do Tabocal,8810,0,0,0,0.00
2,799,0.00,03/08/2015,20/08/2015,BA,Bahia,Macajuba,11836,0,0,0,0.00
2,799,0.00,03/08/2015,20/08/2015,BA,Bahia,Macurure,8390,0,0,0,0.00
2,799,0.00,31/07/2015,16/10/2015,BA,Bahia,Nova Canaa,17048,0,0,0,0.00
2,799,0.00,31/07/2015,20/08/2015,BA,Bahia,Oliveira dos Brejinhos,22756,0,0,0,0.00
2,799,0.00,31/07/2015,20/08/2015,BA,Bahia,Paripiranga,29769,0,0,0,0.00
2,799,0.00,31/07/2015,20/08/2015,BA,Bahia,Pe de Serra,14474,0,0,0,0.00
2,799,0.00,31/07/2015,20/08/2015,BA,Bahia,Pedro Alexandre,18094,0,0,0,0.00
2,799,0.00,30/07/2015,20/08/2015,BA,Bahia,Pocoes,48655,0,0,0,0.00
2,799,0.00,30/07/2015,20/08/2015,BA,Bahia,Potiragua,9263,0,0,0,0.00
2,799,0.00,06/08/2015,17/08/2015,AL,Alagoas,Sao Jose da Tapera,32075,0,0,0,0.00
2,799,0.00,06/08/2015,17/08/2015,AL,Alagoas,Sao Luis do Quitunde,34436,0,0,0,0.00
2,799,0.00,06/08/2015,16/10/2015,AL,Alagoas,Sao Miguel dos Campos,59830,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Roteiro,6819,0,0,0,0.00
2,799,0.00,06/08/2015,17/08/2015,AL,Alagoas,Santa Luzia do Norte,7292,0,0,0,0.00
2,799,0.00,30/07/2015,17/08/2015,SE,Sergipe,Araua,10684,0,0,0,0.00
2,799,0.00,27/07/2015,18/08/2015,AL,Alagoas,Satuba,13241,0,0,0,0.00
2,799,0.00,27/07/2015,16/10/2015,AL,Alagoas,Senador Rui Palmeira,13839,0,0,0,0.00
2,799,0.00,28/07/2015,18/08/2015,AL,Alagoas,Taquarana,19856,0,0,0,0.00
2,799,0.00,28/07/2015,16/10/2015,AL,Alagoas,Teotonio Vilela,43895,0,0,0,0.00
2,799,0.00,28/07/2015,18/08/2015,AL,Alagoas,Traipu,27648,0,0,0,0.00
2,799,0.00,29/07/2015,17/08/2015,SE,Sergipe,Aquidaba,21170,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Paripueira,12687,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Piranhas,24759,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Quebrangulo,11644,0,0,0,0.00
2,799,0.00,17/08/2015,10/11/2015,AL,Alagoas,Atalaia,47052,0,0,0,0.00
2,799,0.00,30/07/2015,17/08/2015,AL,Alagoas,Barra de Sao Miguel,8191,0,0,0,0.00
2,799,0.00,30/07/2015,17/08/2015,AL,Alagoas,Belem,4659,0,0,0,0.00
2,799,0.00,30/07/2015,18/08/2015,AL,Alagoas,Branquinha,10783,0,0,0,0.00
2,799,0.00,30/07/2015,18/08/2015,AL,Alagoas,Cacimbinhas,10775,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Major Isidoro,19963,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Marechal Deodoro,50512,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Maribondo,13719,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Messias,17350,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Murici,28201,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Olho d'agua das Flores,21572,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Olho d'agua do Casado,9209,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Olho d'agua Grande,5169,0,0,0,0.00
2,799,0.00,05/08/2015,17/08/2015,AL,Alagoas,Ouro Branco,11484,0,0,0,0.00
2,799,0.00,17/08/2015,10/11/2015,SE,Sergipe,Sao Miguel do Aleixo,3881,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,SE,Sergipe,Simao Dias,40364,0,0,0,0.00
2,799,0.00,30/07/2015,17/08/2015,SE,Sergipe,Sao Domingos,10887,0,0,0,0.00
2,799,0.00,24/08/2015,15/10/2015,BA,Bahia,Anguera,11209,0,0,0,0.00
2,799,0.00,28/07/2015,24/08/2015,BA,Bahia,Antas,18970,0,0,0,0.00
2,799,0.00,28/07/2015,24/08/2015,BA,Bahia,Baianopolis,14126,0,0,0,0.00
2,799,0.00,28/07/2015,19/08/2015,BA,Bahia,Baixa Grande,21186,0,0,0,0.00
2,799,0.00,28/07/2015,18/08/2015,BA,Bahia,Barra do Choca,35200,0,0,0,0.00
2,799,0.00,29/07/2015,16/10/2015,BA,Bahia,Bom Jesus da Lapa,68922,0,0,0,0.00
2,799,0.00,29/07/2015,17/08/2015,SE,Sergipe,Santa Luzia do Itanhy,13733,0,0,0,0.00
2,799,0.00,03/08/2015,17/08/2015,SE,Sergipe,Santana do Sao Francisco,7532,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,SE,Sergipe,Ribeiropolis,18218,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,SE,Sergipe,Nossa Senhora de Lourdes,6475,0,0,0,0.00
2,799,0.00,03/08/2015,17/08/2015,SE,Sergipe,Pedra Mole,3170,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,SE,Sergipe,Pedrinhas,9374,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,SE,Sergipe,Pinhao,6380,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,SE,Sergipe,Poco Redondo,33358,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,SE,Sergipe,Porto da Folha,28366,0,0,0,0.00
2,799,0.00,28/07/2015,20/08/2015,SE,Sergipe,Itaporanga d'Ajuda,32911,0,0,0,0.00
2,799,0.00,28/07/2015,20/08/2015,SE,Sergipe,Japaratuba,18098,0,0,0,0.00
2,799,0.00,28/07/2015,16/10/2015,SE,Sergipe,Nossa Senhora Aparecida,8809,0,0,0,0.00
2,799,0.00,28/07/2015,20/08/2015,SE,Sergipe,Malhador,12550,0,0,0,0.00
2,799,0.00,07/08/2015,17/08/2015,SE,Sergipe,Capela,33024,0,0,0,0.00
2,799,0.00,18/08/2015,10/11/2015,SE,Sergipe,Carira,21299,0,0,0,0.00
2,799,0.00,31/07/2015,16/10/2015,SE,Sergipe,Cristinapolis,17726,0,0,0,0.00
2,799,0.00,28/07/2015,20/08/2015,SE,Sergipe,General Maynard,3188,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,SE,Sergipe,Feira Nova,5551,0,0,0,0.00
2,799,0.00,31/07/2015,16/10/2015,SE,Sergipe,Frei Paulo,14890,0,0,0,0.00
2,799,0.00,29/07/2015,17/08/2015,MG,Minas Gerais,Santa Rita de Jacutinga,5077,0,0,0,0.00
2,799,0.00,29/07/2015,17/08/2015,MG,Minas Gerais,Santa Rita de Ibitipoca,3611,0,0,0,0.00
2,799,0.00,29/07/2015,16/10/2015,MG,Minas Gerais,Santo Antonio do Grama,4120,0,0,0,0.00
2,799,0.00,29/07/2015,17/08/2015,MG,Minas Gerais,Sao Domingos das Dores,5642,0,0,0,0.00
2,799,0.00,01/08/2015,05/11/2015,MG,Minas Gerais,Sao Domingos do Prata,17805,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,MG,Minas Gerais,Olaria,1935,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,MG,Minas Gerais,Olhos-d'agua,5735,0,0,0,0.00
2,799,0.00,06/08/2015,19/08/2015,MG,Minas Gerais,Paiva,1587,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,MG,Minas Gerais,Munhoz,6327,0,0,0,0.00
2,799,0.00,05/08/2015,03/11/2015,MG,Minas Gerais,Muriae,106576,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,MG,Minas Gerais,Monte Siao,22794,0,0,0,0.00
2,799,0.00,29/07/2015,17/08/2015,MG,Minas Gerais,Sao Joao Batista do Gloria,7292,0,0,0,0.00
2,799,0.00,29/07/2015,17/08/2015,MG,Minas Gerais,Sao Joao do Oriente,7925,0,0,0,0.00
2,799,0.00,29/07/2015,17/08/2015,MG,Minas Gerais,Sao Jose da Lapa,21905,0,0,0,0.00
2,799,0.00,29/07/2015,06/11/2015,MG,Minas Gerais,Sao Tiago,10986,0,0,0,0.00
2,799,0.00,29/07/2015,16/10/2015,MG,Minas Gerais,Silveirania,2277,0,0,0,0.00
2,799,0.00,29/07/2015,18/08/2015,MG,Minas Gerais,Silvianopolis,6266,0,0,0,0.00
2,799,0.00,29/07/2015,18/08/2015,MG,Minas Gerais,Serra Azul de Minas,4358,0,0,0,0.00
2,799,0.00,29/07/2015,18/08/2015,MG,Minas Gerais,Serra do Salitre,11236,0,0,0,0.00
2,799,0.00,29/07/2015,06/11/2015,MG,Minas Gerais,Sao Vicente de Minas,7487,0,0,0,0.00
2,799,0.00,01/08/2015,05/11/2015,MG,Minas Gerais,Sarzedo,29270,0,0,0,0.00
2,799,0.00,04/08/2015,16/10/2015,MG,Minas Gerais,Mata Verde,8363,0,0,0,0.00
2,799,0.00,05/08/2015,18/08/2015,MG,Minas Gerais,Matias Barbosa,14196,0,0,0,0.00
2,799,0.00,05/08/2015,18/08/2015,MG,Minas Gerais,Minas Novas,31864,0,0,0,0.00
2,799,0.00,05/08/2015,18/08/2015,MG,Minas Gerais,Moeda,4903,0,0,0,0.00
2,799,0.00,05/08/2015,18/08/2015,MG,Minas Gerais,Monjolos,2365,0,0,0,0.00
2,799,0.00,05/08/2015,18/08/2015,MG,Minas Gerais,Montalvania,15875,0,0,0,0.00
2,799,0.00,06/08/2015,18/08/2015,MG,Minas Gerais,Liberdade,5373,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,MG,Minas Gerais,Ibitiura de Minas,3512,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,MG,Minas Gerais,Igaratinga,10144,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,MG,Minas Gerais,Ijaci,6288,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,MG,Minas Gerais,Inimutaba,7349,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,MG,Minas Gerais,Januaria,68065,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,MG,Minas Gerais,Jesuania,4899,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,MG,Minas Gerais,Joaquim Felicio,4573,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,MG,Minas Gerais,Jose Goncalves de Minas,4650,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,MG,Minas Gerais,Lagoa da Prata,49654,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,MG,Minas Gerais,Pimenta,8619,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,MG,Minas Gerais,Pintopolis,7516,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,MG,Minas Gerais,Pompeu,30943,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,MG,Minas Gerais,Porteirinha,38709,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,MG,Minas Gerais,Pratapolis,8952,0,0,0,0.00
2,799,0.00,28/07/2015,06/11/2015,MG,Minas Gerais,Queluzito,1940,0,0,0,0.00
2,799,0.00,01/08/2015,05/11/2015,MG,Minas Gerais,Resplendor,17653,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,MG,Minas Gerais,Ressaquinha,4820,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,MG,Minas Gerais,Rio do Prado,5324,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,MG,Minas Gerais,Rio Espera,5986,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,MG,Minas Gerais,Rio Novo,9032,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,MG,Minas Gerais,Rio Preto,5502,0,0,0,0.00
2,799,0.00,28/07/2015,17/08/2015,MG,Minas Gerais,Romaria,3664,0,0,0,0.00
2,799,0.00,29/07/2015,17/08/2015,MG,Minas Gerais,Sacramento,25432,0,0,0,0.00
2,799,0.00,29/07/2015,16/10/2015,MG,Minas Gerais,Santa Cruz de Minas,8365,0,0,0,0.00
2,799,0.00,01/08/2015,05/11/2015,MG,Minas Gerais,Santana do Manhuacu,8839,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Arinos,18210,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Baependi,19117,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Bambui,23759,0,0,0,0.00
2,799,0.00,31/07/2015,18/08/2015,MG,Minas Gerais,Albertina,3025,0,0,0,0.00
2,799,0.00,01/08/2015,01/10/2015,BA,Bahia,Sobradinho,23511,0,0,0,0.00
2,799,0.00,02/08/2015,18/08/2015,BA,Bahia,Umburanas,18851,0,0,0,0.00
2,799,0.00,06/08/2015,18/08/2015,BA,Bahia,Varzea do Poco,9364,0,0,0,0.00
2,799,0.00,31/07/2015,18/08/2015,MG,Minas Gerais,Alvinopolis,15630,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Amparo do Serra,4997,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Bicas,14342,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Bom Jesus da Penha,4121,0,0,0,0.00
2,799,0.00,03/08/2015,19/08/2015,MG,Minas Gerais,Borda da Mata,18481,0,0,0,0.00
2,799,0.00,03/08/2015,19/08/2015,MG,Minas Gerais,Cachoeira Dourada,2645,0,0,0,0.00
2,799,0.00,03/08/2015,19/08/2015,MG,Minas Gerais,Canaa,4721,0,0,0,0.00
2,799,0.00,03/08/2015,19/08/2015,MG,Minas Gerais,Caparao,5435,0,0,0,0.00
2,799,0.00,03/08/2015,19/08/2015,MG,Minas Gerais,Caranaiba,3330,0,0,0,0.00
2,799,0.00,03/08/2015,19/08/2015,MG,Minas Gerais,Carmo da Cachoeira,12276,0,0,0,0.00
2,799,0.00,03/08/2015,19/08/2015,MG,Minas Gerais,Carmo do Rio Claro,21273,0,0,0,0.00
2,799,0.00,05/08/2015,20/08/2015,MG,Minas Gerais,Conceicao da Barra de Minas,4055,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Felixlandia,14973,0,0,0,0.00
2,799,0.00,05/08/2015,18/08/2015,MG,Minas Gerais,Ferros,10707,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Formiga,67833,0,0,0,0.00
2,799,0.00,05/08/2015,18/08/2015,MG,Minas Gerais,Fortaleza de Minas,4330,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Francisco Dumont,5130,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Fronteira dos Vales,4765,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Funilandia,4153,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Gameleiras,5259,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Goiabeira,3253,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Goiana,3876,0,0,0,0.00
2,799,0.00,31/07/2015,04/11/2015,MG,Minas Gerais,Guarara,3977,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Guidoval,7341,0,0,0,0.00
2,799,0.00,04/08/2015,18/08/2015,MG,Minas Gerais,Guiricema,8805,0,0,0,0.00
2,799,0.00,04/08/2015,02/10/2015,MG,Minas Gerais,Chapada do Norte,15648,0,0,0,0.00
2,799,0.00,04/08/2015,19/08/2015,MG,Minas Gerais,Claro dos Pocoes,7885,0,0,0,0.00
2,799,0.00,05/08/2015,20/08/2015,MG,Minas Gerais,Comendador Gomes,3105,0,0,0,0.00
2,799,0.00,05/08/2015,20/08/2015,MG,Minas Gerais,Comercinho,7962,0,0,0,0.00
2,799,0.00,05/08/2015,20/08/2015,MG,Minas Gerais,Conceicao dos Ouros,11151,0,0,0,0.00
2,799,0.00,05/08/2015,20/08/2015,MG,Minas Gerais,Coromandel,28428,0,0,0,0.00
2,799,0.00,05/08/2015,20/08/2015,MG,Minas Gerais,Coronel Pacheco,3101,0,0,0,0.00
2,799,0.00,05/08/2015,20/08/2015,MG,Minas Gerais,Couto de Magalhaes de Minas,4395,0,0,0,0.00
2,799,0.00,27/07/2015,18/08/2015,MG,Minas Gerais,Descoberto,4989,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Dores de Guanhaes,5335,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Durande,7783,0,0,0,0.00
2,799,0.00,03/08/2015,18/08/2015,MG,Minas Gerais,Engenheiro Navarro,7353,0,0,0,0.00
2,799,0.00,07/08/2015,19/08/2015,RN,Rio Grande do Norte,Lucrecia,3897,0,0,0,0.00
2,799,0.00,07/08/2015,19/08/2015,RN,Rio Grande do Norte,Montanhas,11608,0,0,0,0.00
2,799,0.00,07/08/2015,19/08/2015,RN,Rio Grande do Norte,Mossoro,284288,0,0,0,0.00
2,799,0.00,07/08/2015,08/09/2015,RN,Rio Grande do Norte,Grossos,10099,0,0,0,0.00
2,799,0.00,07/08/2015,08/09/2015,RN,Rio Grande do Norte,Jandaira,6875,0,0,0,0.00
2,799,0.00,07/08/2015,19/08/2015,RN,Rio Grande do Norte,Jardim de Piranhas,14476,0,0,0,0.00
2,799,0.00,07/08/2015,08/09/2015,RN,Rio Grande do Norte,Jose da Penha,6049,0,0,0,0.00
2,799,0.00,07/08/2015,19/08/2015,RN,Rio Grande do Norte,Jucurutu,18409,0,0,0,0.00
2,799,0.00,07/08/2015,08/09/2015,RN,Rio Grande do Norte,Jundia,3821,0,0,0,0.00
2,799,0.00,07/08/2015,19/08/2015,RN,Rio Grande do Norte,Lagoa de Velhos,2762,0,0,0,0.00
2,799,0.00,04/08/2015,21/08/2015,CE,Ceara,Umirim,19437,0,0,0,0.00
2,799,0.00,05/08/2015,19/08/2015,CE,Ceara,Quixeramobim,76386,0,0,0,0.00
2,799,0.00,30/07/2015,20/08/2015,RN,Rio Grande do Norte,Acari,11349,0,0,0,0.00
2,799,0.00,30/07/2015,20/08/2015,RN,Rio Grande do Norte,Angicos,11906,0,0,0,0.00
2,799,0.00,30/07/2015,20/08/2015,RN,Rio Grande do Norte,Ares,13905,0,0,0,0.00
2,799,0.00,30/07/2015,20/08/2015,RN,Rio Grande do Norte,Bento Fernandes,5422,0,0,0,0.00
2,799,0.00,06/08/2015,08/09/2015,RN,Rio Grande do Norte,Espirito Santo,10739,0,0,0,0.00
2,799,0.00,06/08/2015,18/08/2015,RN,Rio Grande do Norte,Brejinho,12399,0,0,0,0.00
2,799,0.00,06/08/2015,04/09/2015,RN,Rio Grande do Norte,Campo Redondo,10974,0,0,0,0.00
2,799,0.00,06/08/2015,08/09/2015,RN,Rio Grande do Norte,Caraubas,21750,0,0,0,0.00
2,799,0.00,06/08/2015,18/08/2015,RN,Rio Grande do Norte,Currais Novos,44710,0,0,0,0.00
2,799,0.00,07/08/2015,08/09/2015,RN,Rio Grande do Norte,Upanema,12853,0,0,0,0.00
2,799,0.00,07/08/2015,20/08/2015,RN,Rio Grande do Norte,Vera Cruz,11832,0,0,0,0.00
2,799,0.00,07/08/2015,20/08/2015,RN,Rio Grande do Norte,Vicosa,1705,0,0,0,0.00
2,799,0.00,07/08/2015,08/09/2015,RN,Rio Grande do Norte,Sao Jose do Campestre,12896,0,0,0,0.00
2,799,0.00,07/08/2015,20/08/2015,RN,Rio Grande do Norte,Sao Miguel,23100,0,0,0,0.00
2,799,0.00,07/08/2015,20/08/2015,RN,Rio Grande do Norte,Sao Miguel do Gostoso,9333,0,0,0,0.00
2,799,0.00,07/08/2015,20/08/2015,RN,Rio Grande do Norte,Sao Pedro,6255,0,0,0,0.00
2,799,0.00,07/08/2015,20/08/2015,RN,Rio Grande do Norte,Senador Eloi de Souza,6034,0,0,0,0.00
2,799,0.00,07/08/2015,08/09/2015,RN,Rio Grande do Norte,Serra de Sao Bento,5890,0,0,0,0.00
2,799,0.00,07/08/2015,20/08/2015,RN,Rio Grande do Norte,Serra do Mel,11336,0,0,0,0.00
